CPO	REF	LAT NAP	LON NAP	LAT OSM	LON OSM	DIST (m)	LOCATION
MAK	LSB-00755	38.7068860	-9.1684610	38.7072735	-9.1677379	76.11	underground
EDP	MCN-00015	41.1771660	-8.1506940	41.1767168	-8.1500113	75.89	surface
EDP	MAI-00062	41.2340280	-8.6224700	41.2334112	-8.6228536	75.72	surface
EDP	ASL-00036	38.3804700	-8.5121700	38.3804888	-8.5130360	75.51	surface
MAK	LSB-00195	38.7375200	-9.1344580	38.7371655	-9.1352006	75.51	underground
EDP	CNT-00007	40.3324300	-8.4936460	40.3317752	-8.4938778	75.41	surface
MAK	LSB-00232	38.7271000	-9.1617160	38.7266253	-9.1623306	75.02	underground
MAK	LSB-01170	38.7323900	-9.1455530	38.7318243	-9.1450843	74.90	surface
EDP	BRR-90002	38.6570600	-9.0675050	38.6573625	-9.0667355	74.81	surface
EDP	MTG-00005	40.4032900	-7.5354000	40.4029597	-7.5361695	74.80	surface
MAK	LSB-00190	38.7429700	-9.1670060	38.7426501	-9.1677640	74.75	underground
EDP	PNF-00069	41.2324200	-8.1791350	41.2325770	-8.1782662	74.72	surface
LUZ	BJA-00015	37.8210950	-7.9784250	37.8208066	-7.9776567	74.72	surface
EDP	CLB-00008	40.6437200	-7.3880620	40.6437518	-7.3871778	74.69	surface
EDP	LGA-00019	37.0934600	-8.4009300	37.0932004	-8.4017060	74.64	surface
MAK	LSB-00754	38.7068860	-9.1684610	38.7072522	-9.1677423	74.48	underground
GEN	GMR-00103	41.4401440	-8.2966210	41.4407132	-8.2961603	74.03	underground
EDP	MAI-00009	41.2339480	-8.6232270	41.2340344	-8.6223517	73.82	surface
EDP	CRT-00003	39.3066700	-7.6481450	39.3073300	-7.6480838	73.58	surface
MAK	LSB-01169	38.7323900	-9.1455530	38.7318244	-9.1451132	73.56	surface
MAK	LSB-00233	38.7271000	-9.1617160	38.7266235	-9.1623030	73.49	underground
EDP	BGC-00010	41.7881470	-6.7739530	41.7876585	-6.7745474	73.34	surface
MAK	LSB-00196	38.7375200	-9.1344580	38.7371669	-9.1351713	73.27	underground
EDP	ASL-00018	38.3802800	-8.5122220	38.3804390	-8.5130372	73.22	surface
MOO	SNT-00075	38.7978060	-9.2757350	38.7980562	-9.2765144	73.05	surface
EDP	GMR-00129	41.4365900	-8.2961100	41.4359666	-8.2963809	72.90	underground
MAK	LSB-00308	38.7068860	-9.1684610	38.7072309	-9.1677467	72.89	underground
EDP	CBR-00034	40.2141150	-8.4359300	40.2135109	-8.4362622	72.86	underground
EDP	GDM-00052	41.1351930	-8.5339570	41.1345499	-8.5341156	72.73	surface
EVC	BRG-00021	41.5502200	-8.4193250	41.5495971	-8.4190617	72.65	underground
GLG	VVR-00003	39.5730670	-7.7822950	39.5736570	-7.7826589	72.64	surface
FCT	EVR-00073	38.5574840	-7.8916030	38.5568490	-7.8914079	72.62	surface
EDP	LRA-00146	39.8873000	-8.8366000	39.8877523	-8.8372089	72.31	surface
MAK	LSB-01168	38.7323900	-9.1455530	38.7318247	-9.1451422	72.26	surface
MAK	LSB-00191	38.7429700	-9.1670060	38.7426624	-9.1677394	72.22	underground
EDP	ETR-00020	40.7557680	-8.5369430	40.7552456	-8.5364341	72.19	surface
MAK	LSB-00234	38.7271000	-9.1617160	38.7266219	-9.1622757	72.00	underground
ATL	LSB-00651	38.7663600	-9.1044400	38.7663187	-9.1052685	71.98	surface
EDP	GVA-00004	40.4962350	-7.5923340	40.4956255	-7.5920536	71.80	underground
EVI	OER-00299	38.7072830	-9.3037670	38.7073601	-9.3029496	71.44	underground
MAK	LSB-00307	38.7068860	-9.1684610	38.7072096	-9.1677512	71.33	underground
MOA	LSB-01017	38.7473560	-9.1879870	38.7468796	-9.1874365	71.31	surface
FRR	LOU-00006	41.2704240	-8.2713750	41.2709240	-8.2719088	71.28	surface
MAK	LSB-00197	38.7375200	-9.1344580	38.7371683	-9.1351431	71.14	underground
ATL	SRE-00005	40.0664900	-8.6156200	40.0667321	-8.6163925	71.04	surface
MAK	LSB-01167	38.7323900	-9.1455530	38.7318251	-9.1451708	71.03	surface
EDP	CRT-00002	39.3066700	-7.6481450	39.3073067	-7.6480843	70.99	surface
EDP	PRT-00028	41.1437640	-8.5755560	41.1432225	-8.5760043	70.96	surface
EDP	ALR-00010	39.1926200	-8.6196910	39.1929350	-8.6189758	70.89	surface
FCT	EVR-00072	38.5574840	-7.8916030	38.5568770	-7.8913630	70.65	surface
MAK	LSB-00235	38.7271000	-9.1617160	38.7266199	-9.1622481	70.57	underground
EDP	CBR-00070	40.2243700	-8.4241630	40.2247503	-8.4235029	70.21	underground
EDP	CSC-00040	38.7034150	-9.3967300	38.7040450	-9.3967008	70.10	underground
EDP	ABF-00075	37.1003500	-8.2283800	37.1009382	-8.2286602	69.97	underground
MAK	LSB-01166	38.7323900	-9.1455530	38.7318251	-9.1451997	69.89	surface
EDP	GVA-00003	40.4962350	-7.5923340	40.4956303	-7.5921103	69.85	underground
MAK	LSB-00306	38.7068860	-9.1684610	38.7071884	-9.1677556	69.84	underground
EDP	OER-00175	38.6958800	-9.2898810	38.6964986	-9.2900165	69.78	surface
EDP	CSC-00041	38.7034150	-9.3967300	38.7040397	-9.3966727	69.64	underground
GLG	VVR-00002	39.5736540	-7.7826570	39.5730951	-7.7822911	69.61	surface
EDP	GMR-00127	41.4366900	-8.2968200	41.4360904	-8.2965836	69.52	underground
MAK	LSB-00236	38.7271000	-9.1617160	38.7266182	-9.1622205	69.18	underground
GEN	GMR-00102	41.4401440	-8.2966210	41.4406760	-8.2961908	69.18	underground
VEI	VCD-00040	41.3607400	-8.7396850	41.3601707	-8.7393526	69.12	surface
MAK	LSB-00198	38.7375200	-9.1344580	38.7371697	-9.1351144	68.98	underground
MAK	LSB-01164	38.7323900	-9.1455530	38.7318257	-9.1452295	68.74	surface
EDP	PRT-00029	41.1437640	-8.5755560	41.1432408	-8.5759899	68.59	surface
EDP	ABF-00074	37.1003500	-8.2283800	37.1009340	-8.2286170	68.25	underground
EDP	LLE-00180	37.2602770	-8.1242410	37.2596965	-8.1239916	68.22	surface
HRZ	GMR-00165	41.4387470	-8.3359890	41.4386588	-8.3351793	68.20	surface
HRZ	LSB-01327	38.7425700	-9.1454730	38.7422277	-9.1461221	67.96	underground
ATL	RMR-00015	39.3318900	-8.9381300	39.3313889	-8.9376781	67.94	surface
MAK	LSB-00237	38.7271000	-9.1617160	38.7266160	-9.1621929	67.88	underground
MAK	LSB-00429	38.7323900	-9.1455530	38.7318252	-9.1452577	67.83	underground
EDP	GMR-00128	41.4366900	-8.2968200	41.4360996	-8.2966402	67.34	underground
EDP	MTA-00018	38.6551930	-9.0395650	38.6556275	-9.0390256	67.29	surface
MAK	LSB-01334	38.7429700	-9.1670060	38.7426870	-9.1676905	67.19	surface
EDP	PLM-00074	38.6189600	-8.9161280	38.6188708	-8.9168910	67.03	surface
MAK	LSB-00428	38.7323900	-9.1455530	38.7318244	-9.1452860	67.02	underground
EDP	GMR-00141	41.4504200	-8.2952510	41.4499968	-8.2946797	66.94	surface
EDP	LRS-00131	38.7945300	-9.1041110	38.7948896	-9.1034915	66.94	surface
EDP	MAI-00028	41.2265780	-8.6178810	41.2261795	-8.6184791	66.82	surface
MAK	LSB-00783	38.7375200	-9.1344580	38.7371711	-9.1350853	66.82	underground
ATL	VPA-00007	41.5028270	-7.7192750	41.5027702	-7.7200725	66.71	surface
MOT	CHV-00028	41.7403830	-7.4688635	41.7398576	-7.4684772	66.64	underground
EDP	EVR-00027	38.5544700	-7.9150430	38.5539078	-7.9147793	66.59	surface
EPK	VNG-00259	41.1299480	-8.6063460	41.1296532	-8.6070351	66.37	underground
EDP	CSC-00201	38.7018430	-9.4571800	38.7016784	-9.4579146	66.32	underground
EDP	CSC-00200	38.7018430	-9.4571800	38.7016345	-9.4578956	66.28	underground
EDP	BJA-00011	38.0127530	-7.8607340	38.0129963	-7.8600435	66.27	surface
MAK	LSB-00427	38.7323900	-9.1455530	38.7318248	-9.1453155	66.14	underground
EDP	ACH-00018	38.7512500	-8.9583420	38.7510052	-8.9590354	66.00	surface
EVI	OER-00298	38.7074300	-9.3037140	38.7073408	-9.3029628	65.93	underground
EDP	VCD-00034	41.3589630	-8.7391690	41.3595040	-8.7394858	65.71	underground
EDP	PLM-00075	38.6189600	-8.9161280	38.6189154	-8.9168817	65.67	surface
EVC	OVR-00003	40.9548200	-8.6259600	40.9552746	-8.6264589	65.65	surface
EDP	BCL-00018	41.5389020	-8.6204900	41.5387463	-8.6197319	65.43	surface
MAK	LSB-00426	38.7323900	-9.1455530	38.7318250	-9.1453434	65.40	underground
MAK	PRT-00129	41.1508980	-8.6264310	41.1504323	-8.6269074	65.36	underground
EDP	CTX-00008	39.1665880	-8.7802970	39.1660837	-8.7806819	65.16	surface
EDP	SCR-00021	32.6876030	-16.7932970	32.6871798	-16.7928163	65.10	underground
MAK	PVZ-00049	41.3785930	-8.7605100	41.3780651	-8.7601751	65.01	underground
MAK	LSB-01335	38.7429700	-9.1670060	38.7426988	-9.1676670	64.77	surface
EDP	PNF-00066	41.2327100	-8.1783490	41.2323546	-8.1789627	64.77	surface
MAK	LSB-00784	38.7375200	-9.1344580	38.7371725	-9.1350567	64.73	underground
EDP	ETR-00001	40.7553060	-8.5365600	40.7558141	-8.5369338	64.68	surface
MAK	LSB-01141	38.7211600	-9.1405220	38.7210394	-9.1397985	64.18	underground
EDP	SJM-00009	40.8886500	-8.4910040	40.8880950	-8.4907980	64.10	surface
MAK	LSB-00748	38.7271000	-9.1617160	38.7267150	-9.1622658	64.09	underground
MAK	PVZ-00048	41.3785930	-8.7605100	41.3780643	-8.7602043	64.08	underground
ECI	BRG-00093	41.4458430	-8.1758130	41.4462479	-8.1752661	64.07	surface
GLP	PRD-00036	41.1990430	-8.3332420	41.1991389	-8.3339957	63.95	surface
EDP	PNF-00067	41.2327100	-8.1783480	41.2323960	-8.1789866	63.80	surface
ATL	VNG-00133	41.0635260	-8.5975360	41.0629546	-8.5975883	63.69	surface
EDP	CSC-00094	38.7077100	-9.4568100	38.7072472	-9.4572407	63.60	underground
EDP	LSB-00943	38.7593770	-9.1584960	38.7597479	-9.1579434	63.22	underground
MAK	PVZ-00047	41.3785930	-8.7605100	41.3780640	-8.7602328	63.21	underground
EDP	PRT-00320	41.1591870	-8.6303890	41.1586202	-8.6303339	63.19	underground
MAK	PRT-00130	41.1508980	-8.6264310	41.1504492	-8.6268916	63.07	underground
EDP	OBD-00006	39.3795400	-9.1437730	39.3791326	-9.1442814	62.94	surface
EDP	CSC-00190	38.7370830	-9.3835280	38.7376345	-9.3833666	62.90	surface
EDP	PRT-00319	41.1591870	-8.6303890	41.1586232	-8.6303309	62.88	underground
FCT	LRS-00244	38.8057400	-9.1712360	38.8062630	-9.1709619	62.82	surface
EDP	ABF-00071	37.0895040	-8.2247850	37.0900400	-8.2250063	62.75	surface
MAK	LSB-00785	38.7375200	-9.1344580	38.7371739	-9.1350281	62.66	underground
EDP	PNI-00012	39.3645820	-9.3746350	39.3640866	-9.3749810	62.60	surface
MAK	LSB-00749	38.7271000	-9.1617160	38.7267133	-9.1622383	62.46	underground
EDP	CRZ-00002	41.2460600	-7.3062760	41.2457360	-7.3056665	62.41	surface
EDP	STB-00075	38.5381000	-8.8578000	38.5382604	-8.8571142	62.26	surface
EDP	CSC-00298	38.6796070	-9.3259670	38.6793863	-9.3266259	62.24	surface
EDP	CSC-00095	38.7077100	-9.4568100	38.7072683	-9.4572502	62.22	underground
EDP	ARL-00003	38.7319700	-7.9887880	38.7317016	-7.9894148	62.02	surface
SEG	PDL-00009	37.7473370	-25.6754700	37.7467837	-25.6754073	61.77	surface
LUZ	BJA-00016	37.8208100	-7.9778020	37.8210866	-7.9784082	61.49	surface
EDP	GDL-00070	38.1672700	-8.4923810	38.1669071	-8.4918512	61.43	surface
EDP	PRT-00192	41.1749300	-8.6456600	41.1754795	-8.6455843	61.43	surface
MOO	SNT-00074	38.7978020	-9.2759520	38.7980789	-9.2765631	61.26	surface
EDP	VFR-00016	40.9261400	-8.5597840	40.9256338	-8.5600676	61.12	surface
CGG	VLN-00005	42.0318220	-8.6329130	42.0314185	-8.6334151	61.10	surface
MAK	LSB-01336	38.7429700	-9.1670060	38.7427175	-9.1676305	61.01	surface
MAK	LSB-00750	38.7271000	-9.1617160	38.7267116	-9.1622110	60.90	underground
CIR	MDB-00003	41.3959300	-7.9705900	41.3964542	-7.9703865	60.71	surface
EDP	TVD-00013	39.1073700	-9.3655420	39.1069104	-9.3659218	60.71	surface
MAK	PRT-00131	41.1508980	-8.6264310	41.1504665	-8.6268744	60.67	underground
EDP	VCD-00035	41.3589630	-8.7391690	41.3594648	-8.7394540	60.66	underground
MAK	LSB-00796	38.7375200	-9.1344580	38.7371753	-9.1349996	60.63	underground
EDP	TNV-00011	39.4705620	-8.5403230	39.4702742	-8.5397259	60.42	surface
EDP	BRR-00016	38.6424500	-9.0596760	38.6423171	-9.0603468	60.10	surface
MAK	LSB-01139	38.7211600	-9.1405220	38.7210220	-9.1398528	60.05	underground
EDP	PNF-00068	41.2324870	-8.1789840	41.2326196	-8.1782879	60.05	surface
EDP	PRT-00191	41.1749300	-8.6456600	41.1754638	-8.6455639	59.90	surface
EDP	GRD-00046	40.5351200	-7.2635350	40.5350880	-7.2642396	59.65	surface
EDP	STB-00065	38.5381000	-8.8578000	38.5382165	-8.8571315	59.57	surface
EDP	CLD-00036	39.4114950	-9.1426525	39.4119609	-9.1429934	59.51	surface
EDP	ALT-00002	39.2220230	-7.6862020	39.2223171	-7.6867782	59.44	surface
ECI	BRG-00090	41.4458430	-8.1758130	41.4462110	-8.1752963	59.41	surface
MAK	LSB-00751	38.7271000	-9.1617160	38.7267096	-9.1621834	59.40	underground
EDP	MCV-00004	40.0838700	-8.3349210	40.0838624	-8.3356188	59.37	surface
EDP	MCV-00003	40.0838700	-8.3349210	40.0838184	-8.3356129	59.14	surface
EDP	PRT-00253	41.1698950	-8.5710820	41.1700935	-8.5717368	59.09	surface
EDP	BAO-00004	41.1030200	-8.0944990	41.1031948	-8.0951642	59.03	surface
LOG	LSB-00613	38.7655260	-9.1043740	38.7655028	-9.1050490	58.58	underground
EDP	CBR-00152	40.2545930	-8.4286030	40.2548458	-8.4279974	58.58	surface
EDP	LSB-00942	38.7593770	-9.1584960	38.7597298	-9.1579960	58.47	underground
EDP	CSC-00210	38.7245900	-9.4428130	38.7250972	-9.4426383	58.40	surface
EDP	PRT-00190	41.1749300	-8.6456600	41.1754477	-8.6455429	58.39	surface
MAK	PRT-00302	41.1508980	-8.6264310	41.1504843	-8.6268562	58.17	underground
MAK	LSB-01138	38.7211600	-9.1405220	38.7210138	-9.1398798	58.04	underground
EDP	LRA-00120	39.7442600	-8.8073640	39.7437626	-8.8071612	57.96	underground
MAK	LSB-00752	38.7271000	-9.1617160	38.7267079	-9.1621559	57.94	underground
MAK	LSB-00875	38.7098770	-9.1391920	38.7096981	-9.1398182	57.86	underground
CIR	MDB-00002	41.3959300	-7.9705900	41.3964224	-7.9703665	57.84	surface
EDP	ACH-00040	38.7507300	-8.9607100	38.7503652	-8.9611851	57.82	surface
EDP	RMR-00003	39.3431320	-8.9321060	39.3427643	-8.9316331	57.67	surface
EDP	CRZ-00003	41.2460600	-7.3062760	41.2457569	-7.3057166	57.65	surface
PAC	BRR-00144	38.5892030	-9.0380110	38.5895028	-9.0385512	57.58	surface
EDP	VIS-00109	40.6589800	-7.9161680	40.6584665	-7.9162341	57.37	surface
EVC	CMN-00008	41.8953360	-8.8194410	41.8955031	-8.8187854	57.36	surface
EVP	VNF-00023	41.4067080	-8.5147800	41.4066435	-8.5140984	57.30	surface
EDP	PDL-00011	37.7515300	-25.6512400	37.7511092	-25.6508645	57.27	surface
EDP	PRT-00189	41.1749300	-8.6456600	41.1754328	-8.6455232	57.07	surface
EDP	LGS-00024	37.1129200	-8.6622200	37.1132854	-8.6617705	56.92	surface
EDP	CSC-00299	38.6796070	-9.3259670	38.6794022	-9.3265678	56.91	surface
EMA	PST-00009	33.0585250	-16.3369620	33.0586835	-16.3363845	56.63	surface
EDP	LLE-90001	37.0642970	-8.0915920	37.0641326	-8.0909881	56.62	surface
MAK	LSB-00248	38.7319030	-9.1465640	38.7320314	-9.1471955	56.61	underground
EVP	VNF-00024	41.4067080	-8.5147800	41.4066915	-8.5141020	56.57	surface
MAK	LSB-00753	38.7271000	-9.1617160	38.7267057	-9.1621281	56.57	underground
EZC	ALM-00123	38.6753230	-9.1661830	38.6756600	-9.1656949	56.56	underground
EVC	MAI-00105	41.2379760	-8.6680000	41.2377341	-8.6674056	56.51	surface
EDP	LGS-00025	37.1129260	-8.6622200	37.1133160	-8.6618118	56.49	surface
IOY	GRD-00034	40.5521550	-7.2487830	40.5525918	-7.2484440	56.39	surface
EVC	MAI-00104	41.2379760	-8.6680000	41.2377366	-8.6674057	56.37	surface
EDP	MTS-00168	41.1899500	-8.5992200	41.1904260	-8.5994499	56.32	surface
MAK	LSB-00153	38.7070920	-9.1463510	38.7075706	-9.1465622	56.28	underground
EVC	BRG-00020	41.5500700	-8.4193250	41.5496162	-8.4190273	56.21	underground
EZC	ALM-00122	38.6753230	-9.1661830	38.6756740	-9.1657176	56.17	underground
EDP	CNT-00015	40.3559800	-8.5892700	40.3555835	-8.5888597	56.15	surface
LOG	LSB-00614	38.7655260	-9.1043740	38.7655038	-9.1050209	56.14	underground
MAK	LSB-01137	38.7211600	-9.1405220	38.7210053	-9.1399065	56.10	underground
EDP	FAF-00018	41.4480800	-8.1707720	41.4480103	-8.1714368	55.95	surface
MAK	PRT-00303	41.1508980	-8.6264310	41.1505008	-8.6268407	55.92	underground
EZC	ALM-00121	38.6753230	-9.1661830	38.6756878	-9.1657402	55.88	underground
EDP	FAF-00017	41.4480800	-8.1707720	41.4480534	-8.1714386	55.64	surface
EDP	PRT-00042	41.1591870	-8.6303890	41.1586955	-8.6302645	55.64	underground
EDP	VCD-00036	41.3589630	-8.7391690	41.3594256	-8.7394229	55.63	underground
IBD	SNT-00106	38.7569160	-9.2790560	38.7573963	-9.2788823	55.49	underground
MAK	LSB-00154	38.7070920	-9.1463510	38.7075703	-9.1465334	55.49	underground
EDP	BJA-00025	37.8891500	-8.0205300	37.8889811	-8.0211244	55.44	surface
MAK	LSB-00874	38.7098770	-9.1391920	38.7097038	-9.1397902	55.36	underground
EDP	LSB-00159	38.7229420	-9.1515500	38.7230145	-9.1509188	55.35	underground
EDP	BJA-00024	37.8951640	-8.0498320	37.8948753	-8.0493195	55.25	surface
ATL	STB-00069	38.5228040	-8.8931940	38.5223161	-8.8933116	55.21	surface
MOO	AZB-00016	39.0501100	-8.9142360	39.0496708	-8.9145335	55.18	surface
EDP	GDL-00074	38.1674000	-8.4910250	38.1677681	-8.4914474	55.13	surface
EDP	CSC-80004	38.7036670	-9.3982140	38.7037452	-9.3988412	55.12	surface
EDP	LRA-00119	39.7442600	-8.8073640	39.7437789	-8.8072151	54.99	underground
EDP	GDL-00028	38.1674230	-8.4925120	38.1670852	-8.4920544	54.87	surface
ATL	STB-00068	38.5228040	-8.8931940	38.5223157	-8.8932832	54.85	surface
EDP	CBR-00038	40.1967800	-8.4456640	40.1968156	-8.4450202	54.82	surface
MAK	LSB-00155	38.7070920	-9.1463510	38.7075701	-9.1465043	54.80	underground
MAK	LSB-00433	38.7211600	-9.1405220	38.7208528	-9.1400284	54.78	underground
EDP	ACH-00041	38.7507300	-8.9606970	38.7503738	-8.9611292	54.53	surface
ECI	BRG-00091	41.5288050	-8.4477350	41.5283158	-8.4476964	54.49	surface
EDP	MED-00002	40.9578820	-7.2618250	40.9578868	-7.2611770	54.42	surface
MAK	LSB-00432	38.7211600	-9.1405220	38.7208574	-9.1400300	54.35	underground
BLU	AMD-00029	38.7793920	-9.2200400	38.7796159	-9.2194841	54.24	underground
EDP	GMR-00136	41.4373000	-8.3101660	41.4375819	-8.3106969	54.23	surface
EDP	LSB-00160	38.7229420	-9.1515500	38.7230330	-9.1509359	54.23	underground
ATL	MTS-00172	41.1910800	-8.6368500	41.1912354	-8.6362361	54.20	surface
MAK	LSB-00249	38.7319030	-9.1465640	38.7320217	-9.1471698	54.18	underground
MAK	LSB-00766	38.7070920	-9.1463510	38.7075696	-9.1464744	54.18	underground
MAK	LSB-01136	38.7211600	-9.1405220	38.7209962	-9.1399339	54.17	underground
EVC	MAI-00103	41.2379760	-8.6680000	41.2377779	-8.6674084	54.15	surface
EDP	VFX-00026	38.9638670	-8.9841520	38.9634985	-8.9837427	54.14	surface
EDP	GDL-00008	38.1670200	-8.4927480	38.1671777	-8.4921631	54.06	surface
EDP	BTL-00008	39.6644000	-8.8495620	39.6640848	-8.8500415	53.97	surface
EDP	CSC-00217	38.6873000	-9.3257000	38.6874636	-9.3262838	53.84	surface
EDP	LSB-00941	38.7593770	-9.1584960	38.7597118	-9.1580484	53.78	underground
MAK	LSB-00767	38.7070920	-9.1463510	38.7075699	-9.1464457	53.77	underground
EDP	MTS-00043	41.1930800	-8.7055320	41.1925965	-8.7055354	53.76	surface
IBD	PNF-00045	41.1676330	-8.3494780	41.1673349	-8.3499835	53.75	surface
EVC	MAI-00102	41.2379700	-8.6680000	41.2377808	-8.6674086	53.74	surface
